time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20190813:1809,0.0,36.92,0.37,6.15,43.21,7.72,0.0,2019-08-13 18:09:00,37.29
20190813:1909,0.0,0.0,0.0,0.0,41.69,5.86,0.0,2019-08-13 19:09:00,0.0
20190813:2009,0.0,0.0,0.0,0.0,40.27,5.79,0.0,2019-08-13 20:09:00,0.0
20190813:2109,0.0,0.0,0.0,0.0,39.07,5.93,0.0,2019-08-13 21:09:00,0.0
20190813:2209,0.0,0.0,0.0,0.0,38.0,6.14,0.0,2019-08-13 22:09:00,0.0
20190813:2309,0.0,0.0,0.0,0.0,36.97,6.14,0.0,2019-08-13 23:09:00,0.0
20190814:0009,0.0,0.0,0.0,0.0,35.91,6.0,0.0,2019-08-14 00:09:00,0.0
20190814:0109,0.0,0.0,0.0,0.0,34.86,5.86,0.0,2019-08-14 01:09:00,0.0
20190814:0209,0.0,0.0,0.0,0.0,33.91,5.86,0.0,2019-08-14 02:09:00,0.0
20190814:0309,0.0,0.0,0.0,0.0,33.01,5.79,0.0,2019-08-14 03:09:00,0.0
20190814:0409,0.0,0.0,0.0,0.0,32.19,5.66,0.0,2019-08-14 04:09:00,0.0
20190814:0509,0.0,0.0,0.0,0.0,31.41,5.52,0.0,2019-08-14 05:09:00,0.0
20190814:0609,5.15,41.95,0.69,7.4,30.81,5.31,0.0,2019-08-14 06:09:00,47.79
20190814:0709,139.76,107.45,2.75,20.49,32.17,5.1,0.0,2019-08-14 07:09:00,249.95999999999998
20190814:0809,324.03,158.44,4.85,33.73,34.97,5.17,0.0,2019-08-14 08:09:00,487.32
20190814:0909,497.91,199.48,6.71,46.93,38.02,5.59,0.0,2019-08-14 09:09:00,704.1
20190814:1009,661.66,215.72,8.25,59.77,40.32,6.62,0.0,2019-08-14 10:09:00,885.63
20190814:1109,734.94,242.59,9.1,71.18,41.84,6.83,0.0,2019-08-14 11:09:00,986.6300000000001
20190814:1209,780.71,238.18,9.45,76.53,43.14,7.03,0.0,2019-08-14 12:09:00,1028.3400000000001
20190814:1309,742.33,233.46,9.09,70.07,44.15,7.52,0.0,2019-08-14 13:09:00,984.8800000000001
20190814:1409,657.35,209.47,8.17,58.38,44.83,7.72,0.0,2019-08-14 14:09:00,874.99
20190814:1509,489.1,191.15,6.57,45.48,45.15,7.66,0.0,2019-08-14 15:09:00,686.82
20190814:1609,295.58,158.78,4.6,32.26,45.14,7.66,0.0,2019-08-14 16:09:00,458.96000000000004
20190814:1709,110.86,107.98,2.46,19.03,44.82,7.66,0.0,2019-08-14 17:09:00,221.3
20190814:1809,0.0,35.99,0.37,5.97,44.05,6.62,0.0,2019-08-14 18:09:00,36.36
20190814:1909,0.0,0.0,0.0,0.0,42.35,5.93,0.0,2019-08-14 19:09:00,0.0
20190814:2009,0.0,0.0,0.0,0.0,40.92,5.72,0.0,2019-08-14 20:09:00,0.0
20190814:2109,0.0,0.0,0.0,0.0,39.64,5.79,0.0,2019-08-14 21:09:00,0.0
20190814:2209,0.0,0.0,0.0,0.0,38.54,6.07,0.0,2019-08-14 22:09:00,0.0
20190814:2309,0.0,0.0,0.0,0.0,37.57,6.21,0.0,2019-08-14 23:09:00,0.0
20190815:0009,0.0,0.0,0.0,0.0,36.66,6.14,0.0,2019-08-15 00:09:00,0.0
20190815:0109,0.0,0.0,0.0,0.0,35.65,5.79,0.0,2019-08-15 01:09:00,0.0
20190815:0209,0.0,0.0,0.0,0.0,34.6,5.52,0.0,2019-08-15 02:09:00,0.0
20190815:0309,0.0,0.0,0.0,0.0,33.63,5.31,0.0,2019-08-15 03:09:00,0.0
20190815:0409,0.0,0.0,0.0,0.0,32.79,5.17,0.0,2019-08-15 04:09:00,0.0
20190815:0509,0.0,0.0,0.0,0.0,31.98,5.1,0.0,2019-08-15 05:09:00,0.0
20190815:0609,5.54,40.9,0.69,7.31,31.37,5.03,0.0,2019-08-15 06:09:00,47.129999999999995
20190815:0709,128.05,114.59,2.67,20.4,32.77,4.76,0.0,2019-08-15 07:09:00,245.31
20190815:0809,316.27,163.61,4.81,33.64,35.84,4.97,0.0,2019-08-15 08:09:00,484.69
20190815:0909,473.36,215.52,6.61,46.84,39.12,5.72,0.0,2019-08-15 09:09:00,695.49
20190815:1009,629.66,236.95,8.13,59.65,41.57,6.55,0.0,2019-08-15 10:09:00,874.7399999999999
20190815:1109,724.68,251.97,9.07,70.98,43.15,7.17,0.0,2019-08-15 11:09:00,985.72
20190815:1209,784.6,238.55,9.47,76.22,44.2,7.31,0.0,2019-08-15 12:09:00,1032.6200000000001
20190815:1309,717.0,251.82,9.0,69.82,44.92,6.97,0.0,2019-08-15 13:09:00,977.8199999999999
20190815:1409,526.09,286.68,7.65,58.19,45.4,6.69,0.0,2019-08-15 14:09:00,820.42
20190815:1509,349.62,270.01,5.96,45.3,45.57,6.76,0.0,2019-08-15 15:09:00,625.59
20190815:1609,238.51,190.9,4.31,32.09,45.55,6.9,0.0,2019-08-15 16:09:00,433.71999999999997
20190815:1709,131.51,97.17,2.6,18.85,45.25,6.83,0.0,2019-08-15 17:09:00,231.28
20190815:1809,0.0,33.22,0.34,5.79,44.53,6.14,0.0,2019-08-15 18:09:00,33.56
20190815:1909,0.0,0.0,0.0,0.0,43.06,6.28,0.0,2019-08-15 19:09:00,0.0
20190815:2009,0.0,0.0,0.0,0.0,41.54,6.48,0.0,2019-08-15 20:09:00,0.0
20190815:2109,0.0,0.0,0.0,0.0,40.35,6.41,0.0,2019-08-15 21:09:00,0.0
20190815:2209,0.0,0.0,0.0,0.0,39.19,6.0,0.0,2019-08-15 22:09:00,0.0
20190815:2309,0.0,0.0,0.0,0.0,37.87,5.24,0.0,2019-08-15 23:09:00,0.0
20190816:0009,0.0,0.0,0.0,0.0,36.5,4.55,0.0,2019-08-16 00:09:00,0.0
20190816:0109,0.0,0.0,0.0,0.0,35.17,4.07,0.0,2019-08-16 01:09:00,0.0
20190816:0209,0.0,0.0,0.0,0.0,33.89,3.79,0.0,2019-08-16 02:09:00,0.0
20190816:0309,0.0,0.0,0.0,0.0,32.74,3.72,0.0,2019-08-16 03:09:00,0.0
20190816:0409,0.0,0.0,0.0,0.0,31.81,3.86,0.0,2019-08-16 04:09:00,0.0
20190816:0509,0.0,0.0,0.0,0.0,31.04,4.0,0.0,2019-08-16 05:09:00,0.0
20190816:0609,5.52,40.23,0.67,7.21,30.5,4.07,0.0,2019-08-16 06:09:00,46.42
20190816:0709,137.82,108.07,2.71,20.31,32.23,4.07,0.0,2019-08-16 07:09:00,248.6
20190816:0809,338.0,152.27,4.9,33.56,35.74,4.14,0.0,2019-08-16 08:09:00,495.16999999999996
20190816:0909,507.05,195.23,6.72,46.75,39.29,4.83,0.0,2019-08-16 09:09:00,709.0
20190816:1009,690.26,202.42,8.36,59.53,41.76,5.79,0.0,2019-08-16 10:09:00,901.04
20190816:1109,772.92,223.24,9.23,70.78,43.09,5.66,0.0,2019-08-16 11:09:00,1005.39
20190816:1209,815.86,220.75,9.58,75.9,43.96,5.17,0.0,2019-08-16 12:09:00,1046.19
20190816:1309,741.97,234.11,9.05,69.56,44.64,5.17,0.0,2019-08-16 13:09:00,985.13
20190816:1409,646.95,215.08,8.09,57.98,45.1,6.0,0.0,2019-08-16 14:09:00,870.1200000000001
20190816:1509,528.03,172.06,6.73,45.12,45.18,6.62,0.0,2019-08-16 15:09:00,706.8199999999999
20190816:1609,139.85,231.84,3.69,31.91,45.02,7.03,0.0,2019-08-16 16:09:00,375.38
20190816:1709,104.44,109.51,2.38,18.68,44.59,7.45,0.0,2019-08-16 17:09:00,216.32999999999998
20190816:1809,0.0,34.15,0.35,5.6,43.8,7.03,0.0,2019-08-16 18:09:00,34.5
20190816:1909,0.0,0.0,0.0,0.0,42.26,6.41,0.0,2019-08-16 19:09:00,0.0
20190816:2009,0.0,0.0,0.0,0.0,41.02,7.03,0.0,2019-08-16 20:09:00,0.0
20190816:2109,0.0,0.0,0.0,0.0,39.96,8.14,0.0,2019-08-16 21:09:00,0.0
20190816:2209,0.0,0.0,0.0,0.0,38.97,8.55,0.0,2019-08-16 22:09:00,0.0
20190816:2309,0.0,0.0,0.0,0.0,37.97,8.41,0.0,2019-08-16 23:09:00,0.0
20190817:0009,0.0,0.0,0.0,0.0,36.92,7.93,0.0,2019-08-17 00:09:00,0.0
20190817:0109,0.0,0.0,0.0,0.0,35.92,7.38,0.0,2019-08-17 01:09:00,0.0
20190817:0209,0.0,0.0,0.0,0.0,34.9,6.69,0.0,2019-08-17 02:09:00,0.0
20190817:0309,0.0,0.0,0.0,0.0,33.78,6.41,0.0,2019-08-17 03:09:00,0.0
20190817:0409,0.0,0.0,0.0,0.0,32.73,6.48,0.0,2019-08-17 04:09:00,0.0
20190817:0509,0.0,0.0,0.0,0.0,31.82,6.69,0.0,2019-08-17 05:09:00,0.0
20190817:0609,5.5,39.55,0.66,7.11,31.2,6.76,0.0,2019-08-17 06:09:00,45.709999999999994
20190817:0709,138.06,108.34,2.7,20.23,32.75,6.48,0.0,2019-08-17 07:09:00,249.1
20190817:0809,329.33,156.49,4.83,33.47,35.34,6.69,0.0,2019-08-17 08:09:00,490.65
20190817:0909,515.6,191.63,6.75,46.65,38.32,7.17,0.0,2019-08-17 09:09:00,713.98
20190817:1009,640.19,229.67,8.12,59.4,40.73,7.17,0.0,2019-08-17 10:09:00,877.98
20190817:1109,722.29,252.63,9.01,70.57,42.22,6.83,0.0,2019-08-17 11:09:00,983.93
20190817:1209,782.34,239.19,9.42,75.58,43.28,6.9,0.0,2019-08-17 12:09:00,1030.95
20190817:1309,714.52,251.46,8.94,69.29,43.84,7.03,0.0,2019-08-17 13:09:00,974.9200000000001
20190817:1409,481.05,308.52,7.4,57.78,44.18,7.24,0.0,2019-08-17 14:09:00,796.9699999999999
20190817:1509,434.48,222.43,6.29,44.94,44.35,7.52,0.0,2019-08-17 15:09:00,663.2
20190817:1609,331.35,140.19,4.74,31.73,44.05,7.79,0.0,2019-08-17 16:09:00,476.28000000000003
20190817:1709,113.64,102.86,2.42,18.49,43.61,7.59,0.0,2019-08-17 17:09:00,218.92
20190817:1809,0.0,32.3,0.33,5.41,42.8,7.24,0.0,2019-08-17 18:09:00,32.629999999999995
20190817:1909,0.0,0.0,0.0,0.0,40.96,7.31,0.0,2019-08-17 19:09:00,0.0
20190817:2009,0.0,0.0,0.0,0.0,39.63,7.31,0.0,2019-08-17 20:09:00,0.0
20190817:2109,0.0,0.0,0.0,0.0,38.43,7.38,0.0,2019-08-17 21:09:00,0.0
20190817:2209,0.0,0.0,0.0,0.0,37.23,7.45,0.0,2019-08-17 22:09:00,0.0
20190817:2309,0.0,0.0,0.0,0.0,36.07,7.45,0.0,2019-08-17 23:09:00,0.0
20190818:0009,0.0,0.0,0.0,0.0,34.91,7.38,0.0,2019-08-18 00:09:00,0.0
20190818:0109,0.0,0.0,0.0,0.0,33.78,7.31,0.0,2019-08-18 01:09:00,0.0
20190818:0209,0.0,0.0,0.0,0.0,32.72,7.1,0.0,2019-08-18 02:09:00,0.0
20190818:0309,0.0,0.0,0.0,0.0,31.69,6.76,0.0,2019-08-18 03:09:00,0.0
20190818:0409,0.0,0.0,0.0,0.0,30.7,6.34,0.0,2019-08-18 04:09:00,0.0
20190818:0509,0.0,0.0,0.0,0.0,29.73,5.93,0.0,2019-08-18 05:09:00,0.0
20190818:0609,5.48,39.73,0.65,7.02,28.89,5.59,0.0,2019-08-18 06:09:00,45.85999999999999
20190818:0709,137.5,108.64,2.68,20.14,30.08,5.79,0.0,2019-08-18 07:09:00,248.82
20190818:0809,323.39,160.71,4.8,33.39,32.31,6.48,0.0,2019-08-18 08:09:00,488.90000000000003
20190818:0909,493.85,204.78,6.64,46.56,35.05,6.55,0.0,2019-08-18 09:09:00,705.27
20190818:1009,667.1,217.1,8.24,59.27,37.78,6.55,0.0,2019-08-18 10:09:00,892.44
20190818:1109,726.17,253.03,9.03,70.36,39.79,6.69,0.0,2019-08-18 11:09:00,988.2299999999999
20190818:1209,799.54,231.51,9.48,75.26,41.28,6.41,0.0,2019-08-18 12:09:00,1040.53
20190818:1309,731.53,243.85,9.0,69.02,42.39,6.76,0.0,2019-08-18 13:09:00,984.38
20190818:1409,659.53,209.77,8.11,57.56,43.11,7.52,0.0,2019-08-18 14:09:00,877.41
20190818:1509,480.74,196.34,6.46,44.75,43.4,8.21,0.0,2019-08-18 15:09:00,683.5400000000001
20190818:1609,315.23,148.27,4.64,31.55,43.3,8.69,0.0,2019-08-18 16:09:00,468.14
20190818:1709,108.08,105.09,2.36,18.31,42.79,8.83,0.0,2019-08-18 17:09:00,215.53000000000003
20190818:1809,0.0,30.46,0.31,5.21,41.86,7.93,0.0,2019-08-18 18:09:00,30.77
20190818:1909,0.0,0.0,0.0,0.0,40.24,6.83,0.0,2019-08-18 19:09:00,0.0
20190818:2009,0.0,0.0,0.0,0.0,38.94,6.62,0.0,2019-08-18 20:09:00,0.0
20190818:2109,0.0,0.0,0.0,0.0,37.8,6.62,0.0,2019-08-18 21:09:00,0.0
20190818:2209,0.0,0.0,0.0,0.0,36.71,6.69,0.0,2019-08-18 22:09:00,0.0
20190818:2309,0.0,0.0,0.0,0.0,35.67,6.62,0.0,2019-08-18 23:09:00,0.0
20190819:0009,0.0,0.0,0.0,0.0,34.68,6.48,0.0,2019-08-19 00:09:00,0.0
20190819:0109,0.0,0.0,0.0,0.0,33.71,6.41,0.0,2019-08-19 01:09:00,0.0
20190819:0209,0.0,0.0,0.0,0.0,32.84,6.28,0.0,2019-08-19 02:09:00,0.0
20190819:0309,0.0,0.0,0.0,0.0,32.03,6.14,0.0,2019-08-19 03:09:00,0.0
20190819:0409,0.0,0.0,0.0,0.0,31.29,5.79,0.0,2019-08-19 04:09:00,0.0
20190819:0509,0.0,0.0,0.0,0.0,30.55,5.38,0.0,2019-08-19 05:09:00,0.0
20190819:0609,6.69,38.17,0.67,6.92,29.91,5.17,0.0,2019-08-19 06:09:00,45.53
20190819:0709,138.57,108.9,2.68,20.05,31.04,5.24,0.0,2019-08-19 07:09:00,250.15
20190819:0809,324.9,161.05,4.8,33.3,33.67,5.86,0.0,2019-08-19 08:09:00,490.75
20190819:0909,506.37,199.25,6.69,46.46,36.45,6.62,0.0,2019-08-19 09:09:00,712.3100000000001
20190819:1009,622.74,245.36,8.07,59.14,38.97,6.83,0.0,2019-08-19 10:09:00,876.1700000000001
20190819:1109,688.41,277.35,8.89,70.14,40.6,6.9,0.0,2019-08-19 11:09:00,974.65
20190819:1209,759.74,258.05,9.34,74.93,41.75,6.83,0.0,2019-08-19 12:09:00,1027.1299999999999
20190819:1309,707.0,260.23,8.91,68.75,42.66,6.9,0.0,2019-08-19 13:09:00,976.14
20190819:1409,642.31,220.09,8.03,57.34,43.31,7.1,0.0,2019-08-19 14:09:00,870.43
20190819:1509,473.52,201.6,6.43,44.55,43.67,7.31,0.0,2019-08-19 15:09:00,681.55
20190819:1609,303.61,152.45,4.54,31.36,43.67,7.66,0.0,2019-08-19 16:09:00,460.6
20190819:1709,111.91,102.35,2.37,18.12,43.28,7.93,0.0,2019-08-19 17:09:00,216.63
20190819:1809,0.0,29.53,0.3,5.01,42.4,7.24,0.0,2019-08-19 18:09:00,29.830000000000002
20190819:1909,0.0,0.0,0.0,0.0,40.86,6.9,0.0,2019-08-19 19:09:00,0.0
20190819:2009,0.0,0.0,0.0,0.0,39.48,7.17,0.0,2019-08-19 20:09:00,0.0
20190819:2109,0.0,0.0,0.0,0.0,38.34,7.59,0.0,2019-08-19 21:09:00,0.0
20190819:2209,0.0,0.0,0.0,0.0,37.29,7.79,0.0,2019-08-19 22:09:00,0.0
20190819:2309,0.0,0.0,0.0,0.0,36.25,7.72,0.0,2019-08-19 23:09:00,0.0
20190820:0009,0.0,0.0,0.0,0.0,35.21,7.45,0.0,2019-08-20 00:09:00,0.0
20190820:0109,0.0,0.0,0.0,0.0,34.17,7.1,0.0,2019-08-20 01:09:00,0.0
20190820:0209,0.0,0.0,0.0,0.0,33.17,6.83,0.0,2019-08-20 02:09:00,0.0
20190820:0309,0.0,0.0,0.0,0.0,32.2,6.55,0.0,2019-08-20 03:09:00,0.0
20190820:0409,0.0,0.0,0.0,0.0,31.29,6.34,0.0,2019-08-20 04:09:00,0.0
20190820:0509,0.0,0.0,0.0,0.0,30.41,6.07,0.0,2019-08-20 05:09:00,0.0
20190820:0609,6.44,37.68,0.65,6.82,29.73,5.93,0.0,2019-08-20 06:09:00,44.769999999999996
20190820:0709,133.88,112.11,2.64,19.97,30.92,5.72,0.0,2019-08-20 07:09:00,248.63
20190820:0809,310.44,171.11,4.73,33.22,33.51,5.86,0.0,2019-08-20 08:09:00,486.28000000000003
20190820:0909,481.5,216.37,6.6,46.37,36.39,6.48,0.0,2019-08-20 09:09:00,704.47
20190820:1009,591.26,265.54,7.95,59.01,38.89,6.9,0.0,2019-08-20 10:09:00,864.75
20190820:1109,665.75,293.65,8.82,69.92,40.68,7.66,0.0,2019-08-20 11:09:00,968.22
20190820:1209,706.46,291.39,9.14,74.6,42.11,7.72,0.0,2019-08-20 12:09:00,1006.99
20190820:1309,683.38,276.58,8.83,68.46,43.28,7.79,0.0,2019-08-20 13:09:00,968.7900000000001
20190820:1409,620.98,235.42,7.95,57.12,44.04,7.93,0.0,2019-08-20 14:09:00,864.35
20190820:1509,457.44,211.76,6.35,44.35,44.38,8.07,0.0,2019-08-20 15:09:00,675.5500000000001
20190820:1609,284.48,163.41,4.44,31.17,44.39,8.21,0.0,2019-08-20 16:09:00,452.33
20190820:1709,101.53,107.53,2.29,17.92,43.97,8.14,0.0,2019-08-20 17:09:00,211.35
20190820:1809,0.0,27.69,0.28,4.81,43.02,6.9,0.0,2019-08-20 18:09:00,27.970000000000002
20190820:1909,0.0,0.0,0.0,0.0,41.14,7.03,0.0,2019-08-20 19:09:00,0.0
20190820:2009,0.0,0.0,0.0,0.0,39.77,7.59,0.0,2019-08-20 20:09:00,0.0
20190820:2109,0.0,0.0,0.0,0.0,38.69,8.48,0.0,2019-08-20 21:09:00,0.0
20190820:2209,0.0,0.0,0.0,0.0,37.76,8.9,0.0,2019-08-20 22:09:00,0.0
20190820:2309,0.0,0.0,0.0,0.0,36.8,8.69,0.0,2019-08-20 23:09:00,0.0
20190821:0009,0.0,0.0,0.0,0.0,35.8,8.21,0.0,2019-08-21 00:09:00,0.0
20190821:0109,0.0,0.0,0.0,0.0,34.8,7.93,0.0,2019-08-21 01:09:00,0.0
20190821:0209,0.0,0.0,0.0,0.0,33.87,7.66,0.0,2019-08-21 02:09:00,0.0
20190821:0309,0.0,0.0,0.0,0.0,32.98,7.38,0.0,2019-08-21 03:09:00,0.0
20190821:0409,0.0,0.0,0.0,0.0,32.14,7.03,0.0,2019-08-21 04:09:00,0.0
20190821:0509,0.0,0.0,0.0,0.0,31.39,6.83,0.0,2019-08-21 05:09:00,0.0
20190821:0609,6.97,36.67,0.65,6.73,30.89,6.76,0.0,2019-08-21 06:09:00,44.29
20190821:0709,145.79,106.53,2.71,19.88,32.29,7.38,0.0,2019-08-21 07:09:00,255.03
20190821:0809,335.55,158.84,4.84,33.13,34.8,6.9,0.0,2019-08-21 08:09:00,499.22999999999996
20190821:0909,528.75,192.13,6.79,46.27,37.38,8.76,0.0,2019-08-21 09:09:00,727.67
20190821:1009,688.12,213.27,8.33,58.87,39.6,10.21,0.0,2019-08-21 10:09:00,909.72
20190821:1109,779.96,229.12,9.24,69.7,41.29,9.93,0.0,2019-08-21 11:09:00,1018.32
20190821:1209,811.79,231.64,9.53,74.27,42.47,9.45,0.0,2019-08-21 12:09:00,1052.9599999999998
20190821:1309,790.35,217.85,9.24,68.18,43.28,8.97,0.0,2019-08-21 13:09:00,1017.44
20190821:1409,677.27,205.86,8.18,56.89,43.75,8.48,0.0,2019-08-21 14:09:00,891.31
20190821:1509,494.44,191.47,6.49,44.15,43.93,8.21,0.0,2019-08-21 15:09:00,692.4
20190821:1609,290.39,159.84,4.45,30.97,43.9,8.14,0.0,2019-08-21 16:09:00,454.68
20190821:1709,106.18,103.83,2.3,17.73,43.5,8.0,0.0,2019-08-21 17:09:00,212.31
20190821:1809,0.0,25.84,0.26,4.6,42.5,6.83,0.0,2019-08-21 18:09:00,26.1
20190821:1909,0.0,0.0,0.0,0.0,40.5,6.97,0.0,2019-08-21 19:09:00,0.0
20190821:2009,0.0,0.0,0.0,0.0,39.13,7.31,0.0,2019-08-21 20:09:00,0.0
20190821:2109,0.0,0.0,0.0,0.0,38.05,7.93,0.0,2019-08-21 21:09:00,0.0
20190821:2209,0.0,0.0,0.0,0.0,37.18,8.48,0.0,2019-08-21 22:09:00,0.0
20190821:2309,0.0,0.0,0.0,0.0,36.39,8.69,0.0,2019-08-21 23:09:00,0.0
20190822:0009,0.0,0.0,0.0,0.0,35.61,8.55,0.0,2019-08-22 00:09:00,0.0
20190822:0109,0.0,0.0,0.0,0.0,34.76,8.14,0.0,2019-08-22 01:09:00,0.0
20190822:0209,0.0,0.0,0.0,0.0,33.91,7.59,0.0,2019-08-22 02:09:00,0.0
20190822:0309,0.0,0.0,0.0,0.0,33.0,6.97,0.0,2019-08-22 03:09:00,0.0
20190822:0409,0.0,0.0,0.0,0.0,32.11,6.41,0.0,2019-08-22 04:09:00,0.0
20190822:0509,0.0,0.0,0.0,0.0,31.24,6.14,0.0,2019-08-22 05:09:00,0.0
20190822:0609,6.43,36.32,0.61,6.63,30.62,6.14,0.0,2019-08-22 06:09:00,43.36
20190822:0709,140.26,107.89,2.64,19.8,32.04,6.76,0.0,2019-08-22 07:09:00,250.78999999999996
20190822:0809,329.57,160.15,4.78,33.05,34.76,7.03,0.0,2019-08-22 08:09:00,494.5
20190822:0909,521.7,193.43,6.72,46.17,37.82,8.76,0.0,2019-08-22 09:09:00,721.8500000000001
20190822:1009,680.02,213.54,8.24,58.74,40.34,10.76,0.0,2019-08-22 10:09:00,901.8
20190822:1109,758.48,236.43,9.09,69.47,41.95,10.9,0.0,2019-08-22 11:09:00,1004.0000000000001
20190822:1209,835.47,216.76,9.58,73.93,43.04,10.07,0.0,2019-08-22 12:09:00,1061.81
20190822:1309,780.16,218.1,9.13,67.89,43.76,9.24,0.0,2019-08-22 13:09:00,1007.39
20190822:1409,658.99,210.12,8.03,56.65,44.1,8.28,0.0,2019-08-22 14:09:00,877.14
20190822:1509,469.45,200.59,6.32,43.94,44.17,7.66,0.0,2019-08-22 15:09:00,676.36
20190822:1609,256.99,175.56,4.25,30.77,43.99,7.45,0.0,2019-08-22 16:09:00,436.8
20190822:1709,66.71,120.17,1.98,17.52,43.46,7.03,0.0,2019-08-22 17:09:00,188.85999999999999
20190822:1809,0.0,23.99,0.24,4.39,42.49,5.52,0.0,2019-08-22 18:09:00,24.229999999999997
20190822:1909,0.0,0.0,0.0,0.0,39.85,3.79,0.0,2019-08-22 19:09:00,0.0
20190822:2009,0.0,0.0,0.0,0.0,38.56,3.31,0.0,2019-08-22 20:09:00,0.0
20190822:2109,0.0,0.0,0.0,0.0,37.26,3.24,0.0,2019-08-22 21:09:00,0.0
20190822:2209,0.0,0.0,0.0,0.0,36.02,3.38,0.0,2019-08-22 22:09:00,0.0
20190822:2309,0.0,0.0,0.0,0.0,34.92,3.66,0.0,2019-08-22 23:09:00,0.0
20190823:0009,0.0,0.0,0.0,0.0,33.73,3.59,0.0,2019-08-23 00:09:00,0.0
20190823:0109,0.0,0.0,0.0,0.0,32.37,3.24,0.0,2019-08-23 01:09:00,0.0
20190823:0209,0.0,0.0,0.0,0.0,31.05,3.24,0.0,2019-08-23 02:09:00,0.0
20190823:0309,0.0,0.0,0.0,0.0,29.83,3.38,0.0,2019-08-23 03:09:00,0.0
20190823:0409,0.0,0.0,0.0,0.0,28.76,3.24,0.0,2019-08-23 04:09:00,0.0
20190823:0509,0.0,0.0,0.0,0.0,27.79,3.1,0.0,2019-08-23 05:09:00,0.0
20190823:0609,4.37,38.53,0.54,6.54,26.94,3.1,0.0,2019-08-23 06:09:00,43.44
20190823:0709,97.38,128.66,2.35,19.71,27.72,1.93,0.0,2019-08-23 07:09:00,228.39
20190823:0809,286.32,180.77,4.53,32.96,32.18,2.0,0.0,2019-08-23 08:09:00,471.62
20190823:0909,500.64,201.62,6.58,46.07,35.28,2.62,0.0,2019-08-23 09:09:00,708.84
20190823:1009,664.76,218.84,8.12,58.59,37.7,3.03,0.0,2019-08-23 10:09:00,891.72
20190823:1109,751.29,237.73,9.01,69.24,39.65,2.9,0.0,2019-08-23 11:09:00,998.03
20190823:1209,805.72,228.16,9.4,73.59,41.22,3.52,0.0,2019-08-23 12:09:00,1043.2800000000002
20190823:1309,739.14,236.5,8.9,67.59,42.43,4.62,0.0,2019-08-23 13:09:00,984.54
20190823:1409,669.05,203.42,8.04,56.41,43.19,5.17,0.0,2019-08-23 14:09:00,880.5099999999999
20190823:1509,454.22,206.76,6.22,43.72,43.54,5.45,0.0,2019-08-23 15:09:00,667.2
20190823:1609,224.23,188.2,4.04,30.57,43.61,5.59,0.0,2019-08-23 16:09:00,416.46999999999997
20190823:1709,70.4,117.39,1.99,17.32,43.32,5.59,0.0,2019-08-23 17:09:00,189.78000000000003
20190823:1809,0.0,12.0,0.12,4.18,42.65,5.24,0.0,2019-08-23 18:09:00,12.12
20190823:1909,0.0,0.0,0.0,0.0,41.54,5.38,0.0,2019-08-23 19:09:00,0.0
20190823:2009,0.0,0.0,0.0,0.0,40.41,4.69,0.0,2019-08-23 20:09:00,0.0
20190823:2109,0.0,0.0,0.0,0.0,39.01,3.72,0.0,2019-08-23 21:09:00,0.0
20190823:2209,0.0,0.0,0.0,0.0,37.66,2.97,0.0,2019-08-23 22:09:00,0.0
20190823:2309,0.0,0.0,0.0,0.0,36.27,2.83,0.0,2019-08-23 23:09:00,0.0
20190824:0009,0.0,0.0,0.0,0.0,35.1,3.24,0.0,2019-08-24 00:09:00,0.0
20190824:0109,0.0,0.0,0.0,0.0,33.9,3.72,0.0,2019-08-24 01:09:00,0.0
20190824:0209,0.0,0.0,0.0,0.0,32.93,4.0,0.0,2019-08-24 02:09:00,0.0
20190824:0309,0.0,0.0,0.0,0.0,32.09,4.0,0.0,2019-08-24 03:09:00,0.0
20190824:0409,0.0,0.0,0.0,0.0,31.33,4.0,0.0,2019-08-24 04:09:00,0.0
20190824:0509,0.0,0.0,0.0,0.0,30.63,4.0,0.0,2019-08-24 05:09:00,0.0
20190824:0609,5.16,37.33,0.55,6.44,30.02,3.93,0.0,2019-08-24 06:09:00,43.03999999999999
20190824:0709,131.5,110.51,2.54,19.62,31.73,4.0,0.0,2019-08-24 07:09:00,244.54999999999998
20190824:0809,322.26,160.8,4.68,32.87,34.85,4.0,0.0,2019-08-24 08:09:00,487.74
20190824:0909,519.48,191.1,6.63,45.96,37.94,4.55,0.0,2019-08-24 09:09:00,717.21
20190824:1009,659.62,219.14,8.06,58.45,40.43,4.97,0.0,2019-08-24 10:09:00,886.8199999999999
20190824:1109,746.13,236.99,8.94,69.0,42.24,5.52,0.0,2019-08-24 11:09:00,992.0600000000001
20190824:1209,703.51,283.65,8.97,73.25,43.15,5.52,0.0,2019-08-24 12:09:00,996.13
20190824:1309,590.86,316.99,8.29,67.29,43.62,5.38,0.0,2019-08-24 13:09:00,916.14
20190824:1409,406.29,336.95,6.89,56.16,44.05,5.31,0.0,2019-08-24 14:09:00,750.13
20190824:1509,12.94,270.16,2.77,43.5,44.18,5.24,0.0,2019-08-24 15:09:00,285.87
20190824:1609,0.95,152.47,1.51,30.36,43.97,5.17,0.0,2019-08-24 16:09:00,154.92999999999998
